Year,Totals.Capital outlay,Totals.Revenue,Totals.Expenditure,Totals.General expenditure,Totals.General revenue,Totals.Insurance trust  revenue,Totals.Intergovernmental,Totals.License tax,Totals.Selective sales tax,Totals.Tax,Details.Correction.Correction Total,Details.Education.Education Total,Details.Financial Aid.Assistance and Subsidies,Details.Financial Aid.Cash and Securities Total,Details.Health.Health Total Expenditure,Details.Intergovernmental.Intergovernmental Expenditure,Details.Intergovernmental.Intergovernmental to Combined and Unallocable,Details.Natural Resources.Natural Resources Construction,Details.Utilities.Utilities Current Operation,Details.Welfare.Welfare Institution Total Expenditure,Details.Natural Resources.Parks.Parks Total Expenditure,Details.Transportation.Highways.Highways Total Expenditure,Totals. Debt at end of fiscal year,Details.Insurance benefits and repayments,Details.Interest on debt,Details.Interest on general debt,Details.Miscellaneous general revenue,Details.Other taxes,Details.Police protection,Compliance_Ratio,State_ALASKA,State_ARIZONA,State_ARKANSAS,State_CALIFORNIA,State_COLORADO,State_CONNECTICUT,State_DELAWARE,State_FLORIDA,State_GEORGIA,State_HAWAII,State_IDAHO,State_ILLINOIS,State_INDIANA,State_IOWA,State_KANSAS,State_KENTUCKY,State_LOUISIANA,State_MAINE,State_MARYLAND,State_MASSACHUSETTS,State_MICHIGAN,State_MINNESOTA,State_MISSISSIPPI,State_MISSOURI,State_MONTANA,State_NEBRASKA,State_NEVADA,State_NEW HAMPSHIRE,State_NEW JERSEY,State_NEW MEXICO,State_NEW YORK,State_NORTH CAROLINA,State_NORTH DAKOTA,State_OHIO,State_OKLAHOMA,State_OREGON,State_PENNSYLVANIA,State_RHODE ISLAND,State_SOUTH CAROLINA,State_SOUTH DAKOTA,State_TENNESSEE,State_TEXAS,State_UNITED STATES,State_UTAH,State_VERMONT,State_VIRGINIA,State_WASHINGTON,State_WEST VIRGINIA,State_WISCONSIN,State_WYOMING,Compliance_Label
1999,1511235,0.013798568663563483,0.01423066875755075,13326864,13584010,3269100,3859606,487281,1308373,7356834,347567,4920636,285525,30845211,374092,3249308,691548,277591,7852470,3582513,105739,1401342,7421800,1439239,439878,439878,1012966,631208,144560,0.31090410896229925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2000,1514660,0.016172699967010137,0.01520507650160597,14196788,14648458,4802203,4340617,537289,1340618,7694610,412032,5179916,297048,32029367,419625,3280144,648999,270399,8744652,4080749,115380,1525672,7752521,1485577,360284,360284,1084469,637028,184803,0.37297803587270284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2001,1745488,0.015358371095553356,0.01698928923179817,15644165,15185019,3374680,4562924,551794,1352923,7850908,460919,5731782,340389,34511889,493424,3620278,716081,314499,9484287,4378159,154561,1699061,8347565,1694791,453723,453723,1248945,675859,192738,0.26735875461786796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2002,1669542,0.013085464913764762,0.018158552675733994,16394058,15810192,262707,5121235,539206,1428860,7974690,435206,5870554,390905,33446161,530081,3620967,755120,310703,10262904,4796130,150157,1730952,7182087,2030526,449740,449740,1093121,713941,189524,0.14423266280466185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2003,1706778,0.015191754678746481,0.01890411337638153,16857615,16525770,1851633,5330212,536797,1496639,8318707,474334,6096709,456684,32921671,519701,3693634,712768,316167,10564278,4964095,130579,1816167,7108634,2259201,436241,436241,1230880,714546,188584,0.19954016555459841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2004,1576243,0.016945092311870892,0.0199886451033776,17692797,17497423,2798317,5911236,542480,1540274,8463400,452482,6392502,533329,33867788,535507,3963425,929197,345119,11206396,5274909,145079,1699543,8116460,2430915,413465,413465,1217789,713682,155292,0.22890005664653745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2012,1919697,0.021122463183343557,0.030033634251323455,24705691,22705457,2160769,8088889,463793,2095653,10619106,520347,9435168,978260,28590472,476634,5086609,1207053,381672,16024829,7192491,107988,2040660,15103515,4704140,736726,736726,1110163,920185,184990,0.1268153362245621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2013,1974980,0.024542703487108238,0.029550490815452277,24537486,23012608,5595723,7932722,462726,2147747,10875039,540348,9380623,1020222,29134670,457503,4851584,1173968,376815,16057379,7030883,109277,2189803,14983712,4403821,693690,693690,1225645,872933,198490,0.21515502248456875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2014,2128542,0.026750730207213438,0.03126836980494457,25985909,25299324,5724822,9637029,472225,2222967,11103545,532558,9257683,1046574,30868323,453731,4700355,1142077,364462,17449480,8303908,105487,2349372,14829986,4576126,695601,695601,1331649,853474,187852,0.23227322281945206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2015,2479523,0.025610784766905995,0.03431242170836907,29182828,26665492,3111433,10409980,487834,2183120,11597983,542193,9614803,1035029,29553837,427761,4746735,1181670,374144,20280820,10875235,113164,2532215,13784882,4205545,675342,675342,1136734,838287,196160,0.15576532143606492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2016,2432896,0.025723956630039912,0.035552514452823626,30147937,28181896,1718851,11560815,505377,2140416,11778866,571410,10195790,1081822,30388991,388155,4784790,1161419,377849,21224661,11191780,113572,2342521,14453423,4396382,653834,653834,1157061,781449,195639,0.13954625652538843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2017,2177972,0.0316015779504015,0.03579436566231958,30254493,28662251,7669236,11683636,500447,2159069,11907759,601749,10390364,1101626,43338756,470463,4871481,1113166,365500,21493454,11417475,112040,1911491,13554882,4509235,645169,645169,1162728,904769,207079,0.2509675812010054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2018,2039661,0.03159361985400258,0.036342777647548834,30698578,29299781,7022999,11970566,499502,2113829,12059970,609697,10274643,1150992,47306843,446213,4890354,1108179,429366,21980744,11926347,119410,1801953,15149230,4581467,664904,664904,1277355,835602,215850,0.24145356010469632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2019,1789667,0.03199037487662803,0.03636030429942514,30515806,30676750,6080122,12259406,530272,2326479,12895595,632805,9987635,1190641,49000728,437146,4922217,1125621,468249,22080055,11906570,110966,1850184,15346875,4773464,568351,568351,1374369,844903,228159,0.24879899536550287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1992,911795,0.008914419755531665,0.010969325359663499,10682706,10361962,1147372,3695255,412425,892957,4250245,275992,3687009,277636,16744546,342706,2634974,746967,237919,6124989,2544821,91592,879977,9994058,1066884,733312,733312,1323016,576629,119440,0.21087440194138174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1993,758012,0.01059519037111977,0.012201076438857691,11725998,11635787,1712488,4329914,432650,889724,4365992,299551,3835792,255909,19112798,345153,2806110,901559,253904,7277911,3095197,81807,828627,9585046,1167238,628056,628056,1368015,536204,124351,0.24552927008407877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1994,866917,0.01075619855552699,0.012246725650012686,11786057,11846512,1677923,4702918,432683,902284,4382693,326698,3968097,261977,20626928,350956,2844099,882664,299540,7172705,2860209,90648,861036,8781953,1149563,640359,640359,1191304,471831,121458,0.2518869382862021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1995,853816,0.011150659467441372,0.013889872150489976,13135484,12065711,1890306,4670057,445074,916528,4676969,353473,4245083,284611,24227662,389253,2981314,819151,310949,8415915,3876320,94622,798093,8520442,1325751,599828,599828,1081485,480450,139379,0.20186702154882297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1996,885672,0.011461570878032906,0.013425216085076411,12590706,11832770,2463417,4110590,418327,936940,4906283,384368,4347932,266860,23556371,387843,3025800,835487,318513,7667765,2976403,131776,858290,7452387,1439109,744609,744609,1194949,441339,166195,0.23539116583351782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1997,1050891,0.012953923713152321,0.013700818458454122,12789619,13529327,2395903,4329084,435603,930616,5646255,416981,4558193,236093,26721914,395194,3170676,824411,312996,7790851,2959999,189849,850034,7030252,1493111,544082,544082,1726440,511399,191760,0.295102535795444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1998,1196247,0.014486094449916269,0.01438259907732135,13423327,13648882,3950206,4026348,456721,1217797,6082026,447672,4827916,269767,29631424,380552,3451053,924299,359124,8084666,2957958,276597,981487,7093467,1492478,424507,424507,1417171,615953,207625,0.3355477296083189,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1999,1279606,0.014651127838933669,0.015230434302366473,14051203,14602645,3177349,4588811,508289,1687407,6491235,495734,5142948,377363,32707293,385848,3644823,1022228,335043,8346471,3004635,282137,1019683,7152457,1651684,405962,405962,1270850,472393,222250,0.3059230439083592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
